stock_id:ID,name,list_date,reg_capital,setup_date,employees,:LABEL
002413,雷科防务,20100528,108116.745,20021211,1294.0,Company
002414,高德红外,20100716,93638.4046,20040713,2731.0,Company
002415,海康威视,20100528,934795.6306,20011130,34392.0,Company
002416,爱施德,20100528,123928.1806,19980608,2644.0,Company
002417,深南股份,20100601,27000.0,20041009,212.0,Company
002418,康盛股份,20100601,113640.0,20021126,4444.0,Company
002419,天虹股份,20100601,120030.0,19840502,15225.0,Company
002420,*ST毅昌,20100601,40100.0,19970912,4691.0,Company;ST
002421,达实智能,20100603,190215.9229,19950317,2131.0,Company
002422,科伦药业,20100603,143978.606,20020529,19990.0,Company
002423,中原特钢,20100603,230410.5575,20041229,2129.0,Company
002424,贵州百灵,20100603,141120.0,19990325,5588.0,Company
002425,凯撒文化,20100608,81374.4432,19941229,705.0,Company
002426,胜利精密,20100608,344151.7719,20031205,8510.0,Company
002427,*ST尤夫,20100608,39815.4658,20031030,2274.0,Company;ST
002428,云南锗业,20100608,65312.0,19980819,1617.0,Company
002429,兆驰股份,20100610,452694.0607,20050404,7158.0,Company
002430,杭氧股份,20100610,96460.3777,20021218,4048.0,Company
002431,棕榈股份,20100610,148698.545,19930921,1557.0,Company
002432,九安医疗,20100610,43280.5921,19950822,1399.0,Company
002433,太安堂,20100618,76677.32,20000325,1887.0,Company
002434,万里扬,20100618,134000.0,20031022,5076.0,Company
002435,长江润发,20100618,123598.302,19990909,2889.0,Company
002436,兴森科技,20100618,148790.7504,19990318,5061.0,Company
002437,誉衡药业,20100623,219812.295,20000327,2427.0,Company
002438,江苏神通,20100623,48575.6156,20010104,1378.0,Company
002439,启明星辰,20100623,89669.2587,19960624,3863.0,Company
002440,闰土股份,20100706,115050.0,19980514,5686.0,Company
002441,众业达,20100706,54484.6509,20000414,3125.0,Company
002442,龙星化工,20100706,48000.0,20040804,1489.0,Company
002443,金洲管道,20100706,52053.552,20020731,1898.0,Company
002444,巨星科技,20100713,107524.77,20010809,6192.0,Company
002445,ST中南,20100713,140883.907,20030528,850.0,Company;ST
002446,盛路通信,20100713,89487.4316,19981223,2269.0,Company
002447,晨鑫科技,20100713,142719.3,20010822,88.0,Company
002448,中原内配,20100716,60761.5305,19961229,4211.0,Company
002449,国星光电,20100716,61847.7169,19810831,4944.0,Company
002450,*ST康得,20100716,354090.0282,20010821,3717.0,Company;ST
002451,摩恩电气,20100720,43920.0,19971005,179.0,Company
002452,长高集团,20100720,52940.0,19980423,1596.0,Company
002453,华软科技,20100720,57130.0,19990113,1488.0,Company
002454,松芝股份,20100720,62858.16,20020604,3734.0,Company
002455,百川股份,20100803,51697.7142,20020701,864.0,Company
002456,欧菲光,20100803,271286.7125,20010312,42608.0,Company
002457,青龙管业,20100803,33499.2,19990301,1769.0,Company
002458,益生股份,20100810,57402.5758,19970422,3230.0,Company
002459,天业通联,20100810,38868.9351,20001020,647.0,Company
002460,赣锋锂业,20100810,129259.9978,20000302,4597.0,Company
002461,珠江啤酒,20100818,221332.848,20021225,4769.0,Company
002462,嘉事堂,20100818,25052.6315,19970422,2713.0,Company
002463,沪电股份,20100818,172512.0663,19920414,7161.0,Company
002464,众应互联,20100831,52179.4388,19930402,140.0,Company
002465,海格通信,20100831,230532.484,20000720,7804.0,Company
002466,天齐锂业,20100831,114198.7945,19951016,1612.0,Company
002467,二六三,20100908,135318.1667,19991216,1132.0,Company
002468,申通快递,20100908,153080.2166,20011101,14508.0,Company
002469,三维工程,20100908,50326.2849,19941118,464.0,Company
002470,金正大,20100908,329062.2729,19980826,9110.0,Company
002471,中超控股,20100910,126800.0,19960805,3241.0,Company
002472,双环传动,20100910,68654.834,20050825,4522.0,Company
002473,圣莱达,20100910,16000.0,20040311,301.0,Company
002474,榕基软件,20100915,62220.0,19931022,1026.0,Company
002475,立讯精密,20100915,534900.1738,20040524,78352.0,Company
002476,宝莫股份,20100915,61200.0,19960503,498.0,Company
002477,*ST雏鹰,20100915,313515.963,20030514,3151.0,Company;ST
002478,常宝股份,20100921,95999.2879,19890731,3877.0,Company
002479,富春环保,20100921,89410.0,20031215,1708.0,Company
002480,新筑股份,20100921,65473.3,20010328,2034.0,Company
002481,双塔食品,20100921,124339.0,19920910,674.0,Company
002482,广田集团,20100929,153727.9657,19950714,5624.0,Company
002483,润邦股份,20100929,67244.776,20030925,1822.0,Company
002484,江海股份,20100929,81515.5441,19581001,3016.0,Company
002485,希努尔,20101015,54400.0,20031217,589.0,Company
002486,嘉麟杰,20101015,83200.0,20010120,1701.0,Company
002487,大金重工,20101015,55509.0,20030922,503.0,Company
002488,金固股份,20101021,101120.3661,19960624,1916.0,Company
002489,浙江永强,20101021,217573.6503,20010618,11224.0,Company
002490,山东墨龙,20101021,79784.84,20011230,3233.0,Company
002491,通鼎互联,20101021,126155.3144,20010207,3814.0,Company
002492,恒基达鑫,20101102,40500.0,20001107,513.0,Company
002493,荣盛石化,20101102,629110.775,19950915,11710.0,Company
002494,华斯股份,20101102,38556.0818,20001027,1538.0,Company
002495,佳隆股份,20101102,93562.56,20020530,518.0,Company
002496,辉丰股份,20101109,150756.2232,19890526,3670.0,Company
002497,雅化集团,20101109,95868.84,20011225,4005.0,Company
002498,汉缆股份,20101109,332679.6,19891108,2485.0,Company
002499,*ST科林,20101109,18900.0,19990416,84.0,Company;ST
002500,山西证券,20101115,282872.5153,19880728,2337.0,Company
002501,*ST利源,20101117,121483.558,20011113,1299.0,Company;ST
002502,鼎龙文化,20101117,85982.8874,19970826,364.0,Company
002503,搜于特,20101117,309250.5396,20051205,2467.0,Company
002504,弘高创意,20101118,102580.0523,19980831,433.0,Company
002505,大康农业,20101118,548537.22,19970121,2133.0,Company
002506,协鑫集成,20101118,506505.58,20030626,3471.0,Company
002507,涪陵榨菜,20101123,78935.7241,19880430,2630.0,Company
002508,老板电器,20101123,94902.405,20101218,4455.0,Company
002509,天广中茂,20101123,249249.2696,20021213,2114.0,Company
002510,天汽模,20101125,92085.1132,19961203,2951.0,Company
002511,中顺洁柔,20101125,130636.8241,19990528,5747.0,Company
002512,达华智能,20101203,109538.6132,19930810,2783.0,Company
002513,蓝丰生化,20101203,34008.6278,19901011,2024.0,Company
002514,宝馨科技,20101203,55403.4264,20011008,1385.0,Company
002515,金字火腿,20101203,97831.32800000001,19941115,373.0,Company
002516,旷达科技,20101207,147083.8682,20001206,2249.0,Company
002517,恺英网络,20101207,215251.7634,20000103,1345.0,Company
002518,科士达,20101207,58244.5394,19930317,2723.0,Company
002519,银河电子,20101207,112643.0898,20000615,2277.0,Company
002520,日发精机,20101210,75586.1482,20001228,1127.0,Company
002521,齐峰新材,20101210,49468.5819,20010625,1830.0,Company
002522,浙江众成,20101210,90577.9387,20011023,852.0,Company
002523,天桥起重,20101210,141664.08,19991126,1411.0,Company
002524,光正集团,20101217,51572.9591,20011210,2620.0,Company
002526,山东矿机,20101217,178279.3836,19991203,1909.0,Company
002527,新时达,20101224,62018.7917,19950310,2246.0,Company
002528,英飞拓,20101224,119867.5082,20001018,1540.0,Company
002529,海源复材,20101224,26000.0,20030707,800.0,Company
002530,金财互联,20101231,78518.6964,19880730,3202.0,Company
002531,天顺风能,20101231,177901.9047,20050118,1254.0,Company
002532,新界泵业,20101231,50308.0023,19971103,2426.0,Company
002533,金杯电工,20101231,56518.008,20040524,2706.0,Company
002534,杭锅股份,20110110,73926.585,19551001,1817.0,Company
002535,林州重机,20110111,80168.3074,20020508,2665.0,Company
002536,飞龙股份,20110111,50071.1814,20010109,3838.0,Company
002537,海联金汇,20110110,124353.5239,20041203,4161.0,Company
002538,司尔特,20110118,71812.0283,19971105,3049.0,Company
002539,云图控股,20110118,101010.0,19950831,9302.0,Company
002540,亚太科技,20110118,127052.95,20011019,2743.0,Company
002541,鸿路钢构,20110118,52371.8853,20020919,11053.0,Company
002542,中化岩土,20110128,181104.4945,20011206,2574.0,Company
002543,万和电气,20110128,74360.0,20031229,5449.0,Company
002544,杰赛科技,20110128,57115.722,19941119,6426.0,Company
002545,东方铁塔,20110211,126223.0125,19960801,2012.0,Company
002546,新联电子,20110211,83404.9096,20030925,1083.0,Company
002547,春兴精工,20110218,112805.7168,20010925,6807.0,Company
002548,金新农,20110218,43258.0521,19991106,2371.0,Company
002549,凯美特气,20110218,62370.0,19910611,570.0,Company
002550,千红制药,20110218,127997.5,20030430,1255.0,Company
002551,尚荣医疗,20110225,70591.7914,19980313,1779.0,Company
002552,宝鼎科技,20110225,30623.2338,19990325,468.0,Company
002553,南方轴承,20110225,34800.0,19980508,943.0,Company
002554,惠博普,20110225,107081.0,19981007,1129.0,Company
002555,三七互娱,20110302,211225.1697,19950526,2263.0,Company
002556,辉隆股份,20110302,71760.0,19900704,1845.0,Company
002557,洽洽食品,20110302,50700.0,20010809,4756.0,Company
002558,巨人网络,20110302,202437.9932,19970722,2267.0,Company
002559,亚威股份,20110303,55698.8512,20000212,1633.0,Company
002560,通达股份,20110303,44385.6103,20020326,579.0,Company
002561,徐家汇,20110303,41576.3,19930104,982.0,Company
002562,兄弟科技,20110310,90199.3754,20010319,2202.0,Company
002563,森马服饰,20110311,269984.77,20020205,6526.0,Company
002564,天沃科技,20110310,88291.44,20010331,2689.0,Company
002565,顺灏股份,20110318,106015.6922,20041221,1924.0,Company
002566,益盛药业,20110318,33095.16,19970611,1823.0,Company
002567,唐人神,20110325,83657.0799,19920911,7583.0,Company
002568,百润股份,20110325,51980.265,19970619,1381.0,Company
002569,*ST步森,20110412,14001.0,20050630,1180.0,Company;ST
002570,贝因美,20110412,102252.0,19990427,2264.0,Company
002571,德力股份,20110412,39195.07,20021016,2203.0,Company
002572,索菲亚,20110412,92342.631,20030715,11943.0,Company
002573,清新环境,20110422,108127.21,20010903,2350.0,Company
002574,明牌珠宝,20110422,52800.0,20021015,988.0,Company
002575,群兴玩具,20110422,58872.0,19960902,17.0,Company
002576,通达动力,20110428,16510.0,19880624,1165.0,Company
002577,雷柏科技,20110428,28288.0,20020805,900.0,Company
002578,闽发铝业,20110428,98809.3296,19970915,1758.0,Company
002579,中京电子,20110506,37277.28,20001222,4292.0,Company
002580,圣阳股份,20110506,34912.9995,19980820,1772.0,Company
002581,未名医药,20110520,65973.5586,20000118,942.0,Company
002582,好想你,20110520,51568.416,19970924,3059.0,Company
002583,海能达,20110527,183722.0491,19930511,8436.0,Company
002584,西陇科学,20110602,58521.6422,19940719,1405.0,Company
002585,双星新材,20110602,115627.8085,19971224,1335.0,Company
002586,ST围海,20110602,114422.3714,19880625,1630.0,Company;ST
002587,奥拓电子,20110610,62012.7084,19930512,1448.0,Company
002588,史丹利,20110610,115688.4,19980715,3680.0,Company
002589,瑞康医药,20110610,150471.0471,20040921,10097.0,Company
002590,万安科技,20110610,47964.6926,19990922,3241.0,Company
002591,恒大高新,20110621,30682.9909,19940901,544.0,Company
002592,八菱科技,20111111,28333.1157,20010717,954.0,Company
002593,日上集团,20110628,70111.0,19950801,3184.0,Company
002594,比亚迪,20110630,272814.2855,19950210,220152.0,Company
002595,豪迈科技,20110628,80000.0,19950331,11545.0,Company
002596,海南瑞泽,20110707,115416.6218,20020427,5382.0,Company
002597,金禾实业,20110707,55877.0047,20061225,3065.0,Company
002598,山东章鼓,20110707,31200.0,19910524,1111.0,Company
002599,盛通股份,20110715,32454.8446,20001130,3049.0,Company
002600,领益智造,20110715,682525.8976,19750701,61689.0,Company
002601,龙蟒佰利,20110715,203202.0889,19980820,7646.0,Company
002602,世纪华通,20110728,595643.289,20051031,3808.0,Company
002603,以岭药业,20110728,120630.6583,20010828,5218.0,Company
002605,姚记扑克,20110805,39820.9187,19890913,801.0,Company
002606,大连电瓷,20110805,40749.6,20031125,1300.0,Company
002607,中公教育,20110810,616739.9389,19990825,25718.0,Company
002608,江苏国信,20110810,377807.9704,20030616,3921.0,Company
002609,捷顺科技,20110815,64588.4741,19920617,2814.0,Company
002610,爱康科技,20110815,448912.0772,20060309,2304.0,Company
002611,东方精工,20110830,183864.7096,19961209,2199.0,Company
002612,朗姿股份,20110830,40000.0,20061109,4365.0,Company
002613,北玻股份,20110830,93717.0,19950518,1883.0,Company
002614,奥佳华,20110909,56145.75,19960801,9260.0,Company
002615,哈尔斯,20110909,41040.0,19950523,4467.0,Company
002616,长青集团,20110920,74188.3144,19930806,3618.0,Company
002617,露笑科技,20110920,147354.484,19890524,1467.0,Company
002618,丹邦科技,20110920,54792.0,20011120,1053.0,Company
002619,艾格拉斯,20110929,184489.6231,20010626,371.0,Company
002620,瑞和股份,20110929,37863.0,19920818,676.0,Company
002621,美吉姆,20110929,59088.1492,20030829,383.0,Company
002622,融钰集团,20111018,84000.0,19981106,828.0,Company
002623,亚玛顿,20111013,16000.0,20060911,788.0,Company
002624,完美世界,20111028,131482.3097,19990827,4300.0,Company
002625,光启技术,20111103,215458.7862,20010718,920.0,Company
002626,金达威,20111028,61648.1927,19971124,1912.0,Company
002627,宜昌交运,20111103,31471.4579,19980810,3042.0,Company
002628,成都路桥,20111103,76066.6215,19880528,626.0,Company
002629,*ST仁智,20111103,41194.8,20060927,126.0,Company;ST
002630,华西能源,20111111,118080.0,20040518,1795.0,Company
002631,德尔未来,20111111,66904.4,20041202,3360.0,Company
002632,道明光学,20111122,62459.90900000001,20071122,1508.0,Company
002633,申科股份,20111122,15000.0,19961205,479.0,Company
002634,棒杰股份,20111205,46100.2575,19930803,1114.0,Company
002635,安洁科技,20111125,68921.0071,19991216,7655.0,Company
002636,金安国纪,20111125,72800.0,20001019,2451.0,Company
002637,赞宇科技,20111125,42345.0,20000919,2214.0,Company
002638,勤上股份,20111125,151868.5574,19941107,4977.0,Company
002639,雪人股份,20111205,67407.2767,20000309,2787.0,Company
002640,跨境通,20111208,155804.133,20030307,6641.0,Company
002641,永高股份,20111208,112320.0,19930319,5814.0,Company
002642,*ST荣联,20111220,66158.0313,20010312,1069.0,Company;ST
002643,万润股份,20111220,90913.3215,19950705,3250.0,Company
002644,佛慈制药,20111222,51065.7,20000628,1504.0,Company
002645,华宏科技,20111220,46287.3491,20040819,1570.0,Company
002646,青青稞酒,20111222,45000.0,20050127,2326.0,Company
002647,仁东控股,20111228,55993.665,19980724,340.0,Company
002648,卫星石化,20111228,106561.0806,20050803,2125.0,Company
002649,博彦科技,20120106,52466.28,19950417,15123.0,Company
002650,加加食品,20120106,115200.0,19960803,1394.0,Company
002651,利君股份,20120106,101750.0,19991123,731.0,Company
002652,扬子新材,20120119,51206.4,20021127,801.0,Company
002653,海思科,20120117,108027.0,20050826,2211.0,Company
002654,万润科技,20120217,90260.5378,20021213,2267.0,Company
002655,共达电声,20120217,36000.0,20010410,3145.0,Company
002656,摩登大道,20120228,71251.9844,20020718,1424.0,Company
002657,中科金财,20120228,33757.6686,20031210,1004.0,Company
002658,雪迪龙,20120309,60489.4588,20010924,1936.0,Company
002659,凯文教育,20120309,49856.6987,19990326,565.0,Company
002660,茂硕电源,20120316,27432.7707,20060327,1738.0,Company
002661,克明面业,20120316,32880.845,19970616,3944.0,Company
002662,京威股份,20120309,150000.0,20020703,10840.0,Company
002663,普邦股份,20120316,179589.0452,19950719,2397.0,Company
002664,长鹰信质,20120316,40002.0,19900714,2971.0,Company
002665,首航节能,20120327,253872.0737,20010706,962.0,Company
002666,德联集团,20120327,75432.9268,19920124,688.0,Company
002667,鞍重股份,20120329,23113.2,19941013,417.0,Company
002668,奥马电器,20120416,108411.1428,20021101,10876.0,Company
002669,康达新材,20120416,25249.2921,19880714,779.0,Company
002670,国盛金控,20120416,193508.4653,19950817,2304.0,Company
002671,龙泉股份,20120426,47244.1974,20000822,1090.0,Company
002672,东江环保,20120426,87926.7102,19990916,4609.0,Company
002673,西部证券,20120503,350183.977,20010109,2947.0,Company
002674,兴业科技,20120507,30208.2162,19921214,2561.0,Company
002675,东诚药业,20120525,80221.4326,19981231,1673.0,Company
002676,顺威股份,20120525,72000.0,19920508,3560.0,Company
002677,浙江美大,20120525,64605.1647,20011229,1150.0,Company
002678,珠江钢琴,20120530,135832.0323,19871010,2094.0,Company
002679,福建金森,20120605,23575.6,19960418,281.0,Company
002681,奋达科技,20120605,206371.7194,19930414,7399.0,Company
002682,龙洲股份,20120612,56236.8594,20030829,5796.0,Company
002683,宏大爆破,20120612,70710.8951,19880514,4667.0,Company
002684,*ST猛狮,20120612,56737.4389,20011109,2747.0,Company;ST
002685,华东重机,20120612,100769.0641,20040109,961.0,Company
002686,亿利达,20120703,43556.8564,19950703,2734.0,Company
002687,乔治白,20120713,35000.0,20010731,3721.0,Company
002688,金河生物,20120713,63528.9655,19900314,2168.0,Company
002689,远大智能,20120717,104331.0725,20010924,1740.0,Company
002690,美亚光电,20120731,67600.0,20000303,1118.0,Company
002691,冀凯股份,20120731,34000.0,20030516,719.0,Company
002692,ST远程,20120808,71814.6,20010220,1351.0,Company;ST
002693,双成药业,20120808,40500.0,20000522,483.0,Company
002694,顾地科技,20120816,59719.68,19991018,2094.0,Company
002695,煌上煌,20120905,51479.6728,19990401,1675.0,Company
002696,百洋股份,20120905,39531.0691,20000419,3967.0,Company
002697,红旗连锁,20120905,136000.0,20000622,15202.0,Company
002698,博实股份,20120911,102255.0,19970912,1088.0,Company
002699,美盛文化,20120911,90957.2725,20020603,1377.0,Company
002700,新疆浩源,20120921,42242.687999999995,20060221,550.0,Company
002701,奥瑞金,20121011,235522.56,19970514,3188.0,Company
002702,海欣食品,20121011,48076.0,20050422,1325.0,Company
002703,浙江世宝,20121102,78964.4637,19930602,1571.0,Company
002705,新宝股份,20140121,80147.2885,19951211,19537.0,Company
002706,良信电器,20140121,78525.072,19990107,1973.0,Company
002707,众信旅游,20140123,87911.4512,19920811,5005.0,Company
002708,光洋股份,20140121,46886.1076,19950422,2988.0,Company
002709,天赐材料,20140123,54832.4289,20000606,2289.0,Company
002711,*ST欧浦,20140127,105607.04,20051228,854.0,Company;ST
002712,思美传媒,20140123,58120.2488,20000809,694.0,Company
002713,东易日盛,20140219,42024.7483,19961128,7081.0,Company
002714,牧原股份,20140128,208523.4222,20000713,29978.0,Company
002715,登云股份,20140219,9200.0,19710510,1478.0,Company
002716,金贵银业,20140128,96047.8192,20041108,605.0,Company
002717,岭南股份,20140219,153717.8,19980720,3887.0,Company
002718,友邦吊顶,20140128,13144.7829,20071223,1012.0,Company
002719,麦趣尔,20140128,17413.9457,20021230,1974.0,Company
002721,金一文化,20140127,83471.8154,20071126,2208.0,Company
002722,金轮股份,20140128,17546.6542,20041214,2139.0,Company
002723,金莱特,20140129,19066.0,20071129,1273.0,Company
002724,海洋王,20141104,72000.0,19950811,2621.0,Company
002725,跃岭股份,20140129,25600.0,19980521,1579.0,Company
002726,龙大肉食,20140626,75554.8,20030709,4649.0,Company
002727,一心堂,20140702,56776.9811,20001108,26999.0,Company
002728,特一药业,20140731,20090.4244,20020523,1280.0,Company
002729,好利来,20140912,6668.0,19920523,573.0,Company
002730,电光科技,20141009,32267.4,19980902,1522.0,Company
002731,萃华珠宝,20141104,25615.6,19850105,625.0,Company
002732,燕塘乳业,20141205,15735.0,20021230,1422.0,Company
002733,雄韬股份,20141203,35011.3207,19941103,3503.0,Company
002734,利民股份,20150127,28350.057,19961217,1937.0,Company
002735,王子新材,20141203,14270.123,19970528,1651.0,Company
002736,国信证券,20141229,820000.0,19940630,9362.0,Company
002737,葵花药业,20141230,58400.0,20050907,5940.0,Company
002738,中矿资源,20141230,27792.6476,19990602,974.0,Company
002739,万达电影,20150122,207842.8288,20050120,18036.0,Company
002740,爱迪尔,20150122,45406.1077,20010816,525.0,Company
002741,光华科技,20150216,37423.1291,19800830,812.0,Company
002742,三圣股份,20150217,43200.0,20020510,2944.0,Company
002743,富煌钢构,20150217,33632.587999999996,20041216,2132.0,Company
002745,木林森,20150217,127716.854,19970303,27560.0,Company
002746,仙坛股份,20150216,46369.2511,20010614,5078.0,Company
002747,埃斯顿,20150320,83561.6859,20020226,1708.0,Company
002748,世龙实业,20150319,24000.0,20031202,1289.0,Company
002749,国光股份,20150320,37284.1501,19851230,1049.0,Company
002750,龙津药业,20150324,40050.0,19960916,238.0,Company
002751,易尚展示,20150424,15460.0613,20040428,906.0,Company
002752,昇兴股份,20150422,83318.0519,19921204,2050.0,Company
002753,永东股份,20150519,33332.9255,20000520,705.0,Company
002755,奥赛康,20150515,92816.0351,19961224,1566.0,Company
002756,永兴特钢,20150515,36000.0,20000719,1121.0,Company
002757,南兴股份,20150527,19704.0366,19960503,1375.0,Company
002758,华通医药,20150527,21013.6413,19990816,1042.0,Company
002759,天际股份,20150528,40215.2567,19960330,975.0,Company
002760,凤形股份,20150611,8800.0,19971229,656.0,Company
002761,多喜爱,20150610,34680.0,20061221,1223.0,Company
002762,金发拉比,20150610,35402.5,19960802,1157.0,Company
002763,汇洁股份,20150610,41172.5,20070829,7321.0,Company
002765,蓝黛传动,20150612,48148.1597,19960508,1882.0,Company
002766,*ST索菱,20150611,42175.4014,19971017,1536.0,Company;ST
002767,先锋电子,20150612,15000.0,19911020,435.0,Company
002768,国恩股份,20150630,27125.0,20001222,2209.0,Company
002769,普路通,20150629,37331.8054,20051219,445.0,Company
002770,科迪乳业,20150630,109486.7797,20050120,1565.0,Company
002771,真视通,20150629,20989.357999999997,20000522,532.0,Company
002772,众兴菌业,20150626,36768.8204,20051118,3881.0,Company
002773,康弘药业,20150626,87559.7684,19961003,4382.0,Company
002774,快意电梯,20170324,34146.54,19980916,1392.0,Company
002775,文科园林,20150629,51282.685999999994,19961205,1254.0,Company
002776,柏堡龙,20150626,54001.7006,20061129,1119.0,Company
002777,久远银海,20151231,22430.2769,20081124,2848.0,Company
002778,高科石化,20160106,8910.95,19920411,177.0,Company
002779,中坚科技,20151209,13200.0,19971210,731.0,Company
002780,三夫户外,20151209,14557.1324,20010622,616.0,Company
002781,奇信股份,20151222,22500.0,19950512,1551.0,Company
002782,可立克,20151222,42600.0,20040301,3355.0,Company
002783,凯龙股份,20151209,35391.1636,19940630,2606.0,Company
002785,万里石,20151223,20000.0,19961218,1018.0,Company
002786,银宝山新,20151223,38124.0,20001027,8378.0,Company
002787,华源控股,20151231,31101.8476,19980623,1880.0,Company
002788,鹭燕医药,20160218,32683.043999999998,20080903,4086.0,Company
002789,建艺集团,20160311,13804.0,19940103,479.0,Company
002790,瑞尔特,20160308,40960.0,19990419,2133.0,Company
002791,坚朗五金,20160329,32154.0,20030626,10333.0,Company
002792,通宇通讯,20160328,33784.02,19961216,2450.0,Company
002793,东音股份,20160415,20664.7004,19980511,1406.0,Company
002795,永和智控,20160428,20000.0,20030828,913.0,Company
002796,世嘉科技,20160510,16830.5632,19900420,1980.0,Company
002797,第一创业,20160511,350240.0,19980112,3725.0,Company
002798,帝欧家居,20160525,38496.0564,19940314,5729.0,Company
002799,环球印务,20160608,15000.0,20010628,910.0,Company
002800,天顺股份,20160530,7468.0,20081210,231.0,Company
002801,微光股份,20160622,11776.0,20091125,857.0,Company
002802,洪汇新材,20160629,10835.0,20010328,302.0,Company
002803,吉宏股份,20160712,22259.3699,20031224,2427.0,Company
002805,丰元股份,20160707,14537.07,20000823,469.0,Company
002806,华锋股份,20160726,17623.9202,19950830,834.0,Company
002807,江阴银行,20160902,217197.7258,20011203,1649.0,Company
002808,恒久科技,20160812,26880.0,20020327,243.0,Company
002809,红墙股份,20160823,12000.0,20050331,446.0,Company
002810,山东赫达,20160826,19046.4,19921207,1052.0,Company
002811,亚泰国际,20160908,18000.0,19941226,1692.0,Company
002812,恩捷股份,20160914,80557.545,20060405,3107.0,Company
002813,路畅科技,20161012,12000.0,20060817,985.0,Company
002815,崇达技术,20161012,83453.058,19950504,4165.0,Company
002816,和科达,20161025,10000.0,20090105,737.0,Company
002817,黄山胶囊,20161025,8667.0,19960812,662.0,Company
002818,富森美,20161109,75649.49,20001207,756.0,Company
002819,东方中科,20161111,15743.4136,20000810,284.0,Company
002820,桂发祥,20161118,20480.0,19940920,1034.0,Company
002821,凯莱英,20161118,23140.9962,19981007,3291.0,Company
002822,中装建设,20161129,60000.0,19940429,974.0,Company
002823,凯中精密,20161124,29132.2427,20090505,4721.0,Company
002824,和胜股份,20170112,18355.68,20050420,2606.0,Company
002825,纳尔股份,20161129,14013.0095,20051109,583.0,Company
002826,易明医药,20161209,18972.0,20071229,377.0,Company
002827,高争民爆,20161209,27600.0,20070608,517.0,Company
002828,贝肯能源,20161208,20457.8,20091126,1673.0,Company
002829,星网宇达,20161213,15712.521999999999,20050520,607.0,Company
002830,名雕股份,20161213,13334.0,19990824,1863.0,Company
002831,裕同科技,20161216,87709.8616,20020115,20793.0,Company
002832,比音勒芬,20161223,30827.63,20030102,2294.0,Company
002833,弘亚数控,20161228,13528.43,20061117,922.0,Company
002835,同为股份,20161228,22015.1025,20041222,902.0,Company
002836,新宏泽,20161229,16000.0,20060322,364.0,Company
002837,英维克,20161229,21483.888,20050815,1564.0,Company
002838,道恩股份,20170106,40320.0,20021206,963.0,Company
002839,张家港行,20170124,180755.6998,20011127,2109.0,Company
002840,华统股份,20170110,27740.005,20010808,2141.0,Company
002841,视源股份,20170119,65584.534,20051228,3597.0,Company
002842,翔鹭钨业,20170119,27460.16,19970417,1059.0,Company
002843,泰嘉股份,20170120,21000.0,20031023,375.0,Company
002845,同兴达,20170125,20278.7968,20040430,5386.0,Company
002846,英联股份,20170207,19453.44,20060111,1063.0,Company
002847,盐津铺子,20170208,12840.0,20050804,2258.0,Company
002848,高斯贝尔,20170213,16715.0,20010823,1707.0,Company
002849,威星智能,20170217,13240.705,20050829,655.0,Company
002850,科达利,20170302,21000.0,19960920,3616.0,Company
002851,麦格米特,20170306,46945.7706,20030729,2682.0,Company
002852,道道全,20170310,28900.0,19990728,700.0,Company
002853,皮阿诺,20170310,15534.15,20050614,2251.0,Company
002855,捷荣技术,20170321,25147.79,20070925,5188.0,Company
002856,美芝股份,20170320,12160.8,19841122,665.0,Company
002857,三晖电气,20170323,12800.0,19960716,527.0,Company
002858,力盛赛车,20170324,12632.0,20021016,348.0,Company
002859,洁美科技,20170407,25847.0,20010409,2204.0,Company
002860,星帅尔,20170412,11716.802,20020515,774.0,Company
002861,瀛通通讯,20170413,12269.84,20101023,4503.0,Company
002862,实丰文化,20170411,8000.0,19920904,650.0,Company
002863,今飞凯达,20170418,37655.0,20050201,4396.0,Company
002864,盘龙药业,20171116,8667.0,19970922,641.0,Company
002865,钧达股份,20170425,12168.083,20030403,2091.0,Company
002866,传艺科技,20170426,24777.539,20071105,4508.0,Company
002867,周大生,20170427,73095.45,20071015,3003.0,Company
002868,绿康生化,20170503,12000.0,20030613,526.0,Company
002869,金溢科技,20170515,11780.0,20040520,728.0,Company
002870,香山股份,20170515,11067.0,19990622,2545.0,Company
002871,伟隆股份,20170511,11674.2,19950608,761.0,Company
002872,*ST天圣,20170519,31800.0,20011016,2485.0,Company;ST
002873,新天药业,20170519,11709.6,19950811,1521.0,Company
002875,安奈儿,20170601,13171.3803,20010920,3203.0,Company
002876,三利谱,20170525,10400.0,20070416,1739.0,Company
002877,智能自控,20170605,33249.28,20011112,525.0,Company
002878,元隆雅图,20170606,13040.641000000001,19980526,497.0,Company
002879,长缆科技,20170707,19310.764,19971223,1010.0,Company
002880,卫光生物,20170616,10800.0,19860407,713.0,Company
002881,美格智能,20170622,18133.9,20070405,1230.0,Company
002882,金龙羽,20170717,43290.0,19960412,1063.0,Company
002883,中设股份,20170620,8692.288,19870820,676.0,Company
002884,凌霄泵业,20170711,19268.6796,19930515,1038.0,Company
002885,京泉华,20170627,18000.0,19960625,3154.0,Company
002886,沃特股份,20170627,11883.725,20011228,417.0,Company
002887,绿茵生态,20170801,20800.0,19981126,255.0,Company
002888,惠威科技,20170721,12467.64,19970624,876.0,Company
002889,东方嘉盛,20170731,13810.1429,20010709,390.0,Company
