:START_ID,jobs,:END_ID,:TYPE
0d663501c6d5c87df49012681009644b,董事,600761,employ of
ef67f6f4dec9c407f7e4f05420bafb95,董事,600761,employ of
0281a04ac1508a46bd18a939261d6e0c,董事,600761,employ of
2d1b7c37a9d114878a1267340a868c48,独立董事,600761,employ of
1c242c7acef6a496b6c2a8fcabe2156d,独立董事,600761,employ of
615cbd4206f8bc4e51f2d950b35973f6,独立董事,600761,employ of
fa9ee1292d3f64fedc96d41aeed29964,董事长/董事,000668,employ of
434ce549a6c6b153d9dc368b09841a71,副董事长/董事,000668,employ of
124af26c6c88c5d5977599d6972ec318,董事,000668,employ of
501cb06fd70e6e43f2c1b533bbef8870,董事,000668,employ of
cb76045ab6f2df89d82d79221e28ad65,独立董事,000668,employ of
97ab6517174b1e219d088ce3eb4f3983,独立董事,000668,employ of
d424c50b5c1b3e0af8689ba81ffc34d0,独立董事,000668,employ of
1487d5ed04ade80c154b89a35edc26a7,董事长/董事,002655,employ of
f503076c33defaf8d419f79cfdd413d1,董事,002655,employ of
e92d1dfcb52cd45d4be6eccfc1199ae5,董事,002655,employ of
d260657c4e0216591f0469e9123ef5e9,董事,002655,employ of
2cc3e9b6dabd396fad6a0446eba9f796,董事,002655,employ of
2079370297ea882a9fe2d7ff23f4d065,董事,002655,employ of
63ffa9d554436a0cd3745ccc57d17f6a,独立董事,002655,employ of
2471892d91d1ab25283018a4a9a2239b,独立董事,002655,employ of
6b1a1f66fd4cf2b2cc7b213d99f556c1,独立董事,002655,employ of
7d10189d1f40ac0def52f181dc391dc9,董事长/董事,600331,employ of
a20e290ce58d0158607af5b1b11d209f,董事,600331,employ of
1329db731ed02e33f0cd9f3c1f78789c,董事,600331,employ of
a60b6e63328f0ed15b883aea687a6aa3,董事,600331,employ of
7b751bc719693bc7d1063e61051f6b6c,董事,600331,employ of
e9b58dda315de235fe1d7be9e1eaa78c,董事,600331,employ of
5bea389c259c9f9c6aa46710e26d03a7,独立董事,600331,employ of
04d63ccd720f69ca70af6a14c9aec6db,独立董事,600331,employ of
0c6156c2f2c19f0973555ebf3d34cac7,独立董事,600331,employ of
5eefb395bc26e2ff5ad56063d2bd37bb,董事长/董事,002205,employ of
8b35518feabfff20cc0515307548f8af,董事,002205,employ of
0574e451d17396f054705137f2bb8f90,董事,002205,employ of
944dcf8647317b1a9540e4c01ad4c075,董事,002205,employ of
62b374e43df7c25214b056dc17aa030d,独立董事,002205,employ of
7d0139dc5a73ce94e86d688f78683d36,独立董事,002205,employ of
3bd77d71f99175d4a5c1d5202f3f73df,独立董事,002205,employ of
74efd0e73c12f328087446e407d74a74,董事长/董事,002710,employ of
be792cc83be26e6806aad29d9fa6f9ee,董事,002710,employ of
84abc4a81ec98e8cb0744a0a4b3dc4a1,董事,002710,employ of
c84a14c5b7ca3b4d6b229cd749243abf,董事,002710,employ of
0bf0975aacc3f1b38090dd7c95b5bdbc,董事,002710,employ of
ecef427de7b6daa599e175595f20a9b3,董事,002710,employ of
5296f7198f163b7a0a02ba0b2399f581,独立董事,002710,employ of
3e4ca53ab377c4c78a1ee3817d1bcda5,独立董事,002710,employ of
f37c14c3eeed9c53b52e89b712eae519,独立董事,002710,employ of
4fe775c1720025e8b08c2e580e38747e,董事长/董事,600624,employ of
befa5d23adfc0e6916221c1792eeaddd,董事,600624,employ of
8a29d5c83a405cabf1acbf250ef73377,董事,600624,employ of
c252cfbb0f37875debf2dfaa31b2af2d,董事,600624,employ of
d59deda1118d3daabc1f707520c94a51,独立董事,600624,employ of
856c026a5a24083377703282d220add4,独立董事,600624,employ of
850d70347887d100327d6e0dc1f17277,独立董事,600624,employ of
c50ae2a236b48d2865c45c64be4d510f,董事长/董事,300282,employ of
65cd92557a0226938bcb03eb7423b321,副董事长/董事,300282,employ of
f113f09282f09b71fbb783d7633f2e84,副董事长/董事,300282,employ of
36016f26850b609758dc2bac8d37a60e,董事,300282,employ of
6e4f5905289ca278c1168cbc916f24f3,独立董事,300282,employ of
6d5ddff35505a0bfa813376998e8ebf3,独立董事,300282,employ of
163f80d1fce5585d0c41204af7dcc84c,独立董事,300282,employ of
0a93fdc4750603b8f0532db2dfa24f5a,董事长/董事,002340,employ of
4eb7cfa8e29826c7611555920aa3acca,董事,002340,employ of
42acfa4084c20e3718f59583bacf3dc1,董事,002340,employ of
109611f8a467ae02f751908984d2ed84,董事,002340,employ of
fa767e38fc6cb77455a27c00e529fd21,独立董事,002340,employ of
cd3afd30fe8faccdcc0c755347921cc5,独立董事,002340,employ of
02d31f466af80e3883844cd7038abe73,董事长/董事,900909,employ of
cacda587ca26cb992f34997ef85b62d1,董事,900909,employ of
4f03fdff8e65ed5e2934f0afce094114,董事,900909,employ of
8c68862f1a202edb8f728f70111058ab,独立董事,900909,employ of
cbc512200bf9fc5a5b7870dbc825ab83,独立董事,900909,employ of
f0f56a8a19d8f95c786e6cce07e11468,独立董事,900909,employ of
226ab773abd73e25bf5715a2d8c18d6e,董事长/董事,000687,employ of
b4393cddbc69004a4874edf55ece46fe,副董事长/董事,000687,employ of
e971a2e76d97bc57e6ad4e17c84d0486,董事,000687,employ of
af3c5908562ab01b5b24409d18c07382,董事,000687,employ of
e192690b0c12f01c30148581270a2378,独立董事,000687,employ of
bbfa955e79cd1fcc283965794168b698,独立董事,000687,employ of
24cb73aa5ddbf4673c7dba1fc5313121,独立董事,000687,employ of
5561df63b8639aa2693650ee094080ce,董事长/董事,603008,employ of
1d102a4830224fac9efa5f8a9a31efcb,副董事长/董事,603008,employ of
105eecd4a6439b23a8bcd1f39e7f9f96,董事,603008,employ of
aa930028041c30ab721f84fdba4917cf,董事,603008,employ of
63694a098cd8a35067004b4c973f7545,独立董事,603008,employ of
0e547f510d425d780c079b0d225e1c1e,独立董事,603008,employ of
fccd0a26e776aaf2391195f4e1749f6f,独立董事,603008,employ of
65351ff51b1ac4663c148e856f38e2c6,董事长/董事,300001,employ of
6a6208da0ed57e82e5ba0a3d25ca94e7,副董事长/董事,300001,employ of
cfc2f857d34bfb34cf78d97ed0c57e54,董事,300001,employ of
25b7f0a6cb5582e1b03585438e0f41a5,董事,300001,employ of
563960beb5a71d70750205584e5f6cbc,董事,300001,employ of
4f35baf2c43f62b53b8f905b8ebfb123,董事,300001,employ of
574d66dc568c6845d872d54e5db95e6a,独立董事,300001,employ of
6e97358821a20180e980cc3194b77bd3,独立董事,300001,employ of
be0223627a9496ccd633e97ed385928a,独立董事,300001,employ of
757703984277dafe2afd75fafe4d3283,董事长/董事,002069,employ of
9693b55c1471e3ab336f1714784e67ff,董事,002069,employ of
082310e5ed24f36fdf5eb143a46ebe53,董事,002069,employ of
1421992c27ee9366d99272c07c98cefd,董事,002069,employ of
00228751021de5d36ff58f6fff349e11,董事,002069,employ of
c795e8a12b82c2f52b10f92cfeee0502,董事,002069,employ of
564277d8a3f9acb4ded1697b1f11e088,独立董事,002069,employ of
cd1084529ef40915b776a0aaaa54765b,独立董事,002069,employ of
b2a01351f0eca4276887268afa8e9206,独立董事,002069,employ of
0cad4af8f5c10323e2a601225a92ee1d,独立董事,002069,employ of
c53ad3445690bb6e3e280aff58bc4e82,董事长/董事,002593,employ of
2be0d8dc341c8c21f05328c62a543769,董事,002593,employ of
79edb039dcc8114dbe55ef625a2eebfa,董事,002593,employ of
93a658d1f0f5bd33314642cce5ad2ee6,董事,002593,employ of
688f6513e057d00cec00c54c5e058721,独立董事,002593,employ of
522755cdaa14e621a2c234fe1e9a7575,独立董事,002593,employ of
49ec7e517f2b391e55c23c17a69b33ba,独立董事,002593,employ of
beb81a4ddf3d7aaca13093d83cf55733,董事长/董事,300451,employ of
30bc6627f7879237b797ed90431b92ba,董事,300451,employ of
ffc26f4bc468e907bce71ee53af642d1,董事,300451,employ of
ca2882612c50aad7750080099227cc27,董事,300451,employ of
6b146cb4001db49e6f41849c73c0ed9d,董事,300451,employ of
cef56d9576364c8f1a754e84f903ccf2,董事,300451,employ of
d38b69ae2f2aba6c43c28aeca8158579,独立董事,300451,employ of
ad2406fc97c17360decddafda8df819d,独立董事,300451,employ of
bace4d9595883e03f550bca42608c5b1,独立董事,300451,employ of
0bd856e14af21ca3064826dfe50b37b9,董事长/董事,002439,employ of
e8b757757bfc8496cc0864f45a6130d9,副董事长/董事,002439,employ of
ea5e786c784bdef0a4c33fc320538354,董事,002439,employ of
c7aa9bac6587fb60a08d645864cb0ebb,董事,002439,employ of
0f6ebb41717442363e4763230b6e5710,独立董事,002439,employ of
2910ece26207fff81d9595d609c4634f,独立董事,002439,employ of
b571c10798213e93c15739ea9e89b18d,独立董事,002439,employ of
048b8de98d6828ecc22091674a228d60,董事长/董事,000404,employ of
d89dbac4ae010089accb24e0bff1459d,董事,000404,employ of
cd26ca55e542d5077a2f58e01867f2ed,董事,000404,employ of
67a8100ac5b0b148da5a7ae362d7adb5,董事,000404,employ of
26f998cd2ee14738db257e00ce6daffd,董事,000404,employ of
9ee569a351e5623e779fd74ed8f767b6,董事,000404,employ of
25b61df1694250845d0f909887f60fcf,独立董事,000404,employ of
3e4e669c98ce24a2ffafdd03520e58eb,独立董事,000404,employ of
14cdce99fd7153e3ce715879dd229e3a,独立董事,000404,employ of
a3cf5a60964222743025a0eb663b6c9c,董事长/董事,000957,employ of
7a869dfd4e0bfa612dc32a45d7455eb0,副董事长/董事,000957,employ of
94ef03c50e344a3fc065345632e36516,董事,000957,employ of
ee7c30492eea76b2e3047e1cf624724a,董事,000957,employ of
084d3915031e722dfad45f5f8364bac9,董事,000957,employ of
4264e20cba6f146640dc7e52b98c860c,董事,000957,employ of
cb00212144fb738f3066a4cbeaff0ffe,独立董事,000957,employ of
b27a9aa31ab521b112e3f625c77e1a31,独立董事,000957,employ of
f3dd8e4ae6247d678c6f52a6e59c391c,独立董事,000957,employ of
8969291cf898740f4865cc8c7a2c6651,董事局主席/董事,000812,employ of
d9f2467ff0e36fa7b0924d306b55e33c,董事局副主席/董事,000812,employ of
e4b0c1850284a845132b4587e9c63fc6,董事局副主席/董事,000812,employ of
18867d00ece28b9de924b241b55ddbf8,董事,000812,employ of
55c7f355e1656ca4868870134b93a909,董事,000812,employ of
6606141f0e2909c22374325d0f7a2397,董事,000812,employ of
19838228c713a1a3c19529bb2a20a5ed,独立董事,000812,employ of
76d8ef3a64d63de2481b732eeda7f051,独立董事,000812,employ of
fd02970ebd6aa4d1914ebd8b83d96d5d,独立董事,000812,employ of
5bdd62d82bef7171bc3299f5b5cdfa22,董事长/董事,600018,employ of
7100626e08b84199e2170c2c9ce2f71b,副董事长/董事,600018,employ of
4a01e65e381e80906b9979106184745a,董事,600018,employ of
1eb05e24f82f15246a554f5d74f9e2d9,董事,600018,employ of
47752f46d3a1f206ef52a7a9b24d31bc,董事,600018,employ of
82b8be45fc30711ed9798c26c79eb843,独立董事,600018,employ of
ab8ff1a00fb2667c9c8c4295ff322f7c,独立董事,600018,employ of
5e0c29d2c1de02a3573227a0a0c3e118,独立董事,600018,employ of
65afb6824a12c48ddd2f36ab66292949,职工董事,600018,employ of
b5b1625800ac1b4b7add58cd40b21277,董事长/董事,300144,employ of
50269a516d2ea845f230e48b84222eff,董事,300144,employ of
f06a19a1fd5d131a6cff1252036a5c84,董事,300144,employ of
816a014d4c49a3bd3e837b96872a0f78,董事,300144,employ of
5ffbb1cb3eac3015d27a219944a46d5c,董事,300144,employ of
fae174ec1a053faf90eb7fac0988dcdf,董事,300144,employ of
5641a30060a4a85dc0602d401e278aef,独立董事,300144,employ of
e9558d2f60df1f7abcb6f93c9b69030c,独立董事,300144,employ of
88e15124de249e5f1dc84dcc5089c97b,独立董事,300144,employ of
7032e8b72c48e0668be0181d49b048c9,董事长/董事,002086,employ of
a69d5de9645b9794c00a61aaf6c730b3,副董事长/董事,002086,employ of
5ca0fde7803df1a33fca20f479e35e7a,董事,002086,employ of
a73f8ed260065cfbfda584e8605a2c94,董事,002086,employ of
03baa34d8973188e31bf5c1e61b2eebe,董事,002086,employ of
86f15565c206dd62f1a599e8d5f40335,董事,002086,employ of
ed0220cf58a20977a2f3a2091e6e8ed8,独立董事,002086,employ of
8b8f069773248e845e6643601edfe354,独立董事,002086,employ of
ce64c1025e1dd4c67d13736c4ba13fc6,独立董事,002086,employ of
a0e5c64a106335eefbed4fb3541f3308,董事长/董事,600448,employ of
aae5553929604d060f8fa602cd295120,董事,600448,employ of
c7f2d6083694ead3d72dc4696679da9b,董事,600448,employ of
bddb8624bbee2ff38586161fe85ef215,董事,600448,employ of
25f173aa5ff0f96154c9806360c2e320,董事,600448,employ of
b8ed60bf65261ff5e5f05499274bb4a6,董事,600448,employ of
e9525f7a4a91de33dfb8da8397ef75fe,独立董事,600448,employ of
80a64e07831777e91b64460688bcda23,独立董事,600448,employ of
3fb4f0c439bf8aa44a8c99ba8cbbe027,独立董事,600448,employ of
da0e6aa6a09b76f6cebd0cf2f84b869f,董事长/董事,000541,employ of
95a727cbd77c6594c927e3e75f26e362,副董事长/董事,000541,employ of
ee07710bb76772c6aa1316c6959c1c40,董事,000541,employ of
921a88e9e69fdbbb5e9370c1990cfdd9,董事,000541,employ of
9be0034078437d816a80b19b5fb41ed9,董事,000541,employ of
52ad8081095f6d58ed5e763bd9416678,董事,000541,employ of
7f84996e70e9dee7a4f0fc051e7ba711,独立董事,000541,employ of
0be38eaf1d9588eb1ca3f9879bcebdbe,独立董事,000541,employ of
e5bda5ec9c63c7b32ee35410bb4c0249,独立董事,000541,employ of
9e2a97991f3ffd2bb15fcab7046c3731,董事长/董事,002252,employ of
095f12faf99f9819bb8f115f304ce7ec,副董事长/董事,002252,employ of
3af1eec33343f12d0287e507cd5e12c0,董事,002252,employ of
408302a820f94fdaf3234da594054426,董事,002252,employ of
587f4af8c89a937aa0ee2552db5e7dbe,董事,002252,employ of
0c28ff39316b3dc8514ba33cdfa9055d,独立董事,002252,employ of
b5486775ec6a6982c8f675b8012d837e,独立董事,002252,employ of
3bced84dd9f5486c1de7f64019ae45fd,独立董事,002252,employ of
251ea31994578e0a8536b040803b953f,董事长/董事,600366,employ of
52e6620e785a5b284643e9d458a4902c,董事,600366,employ of
ea2b7c33ba03e198b6cbcc61863ef258,董事,600366,employ of
f25afd90a19bdce51485ed16171b2d2a,董事,600366,employ of
15135215a92966cb545362cbdb0671ce,董事,600366,employ of
e84a34d2b6a1df03d3c81df06dd22608,独立董事,600366,employ of
cf68ae864a6b9c27f916151e118af30f,独立董事,600366,employ of
3fd83b9917412c576358ee32858e1803,独立董事,600366,employ of
3c22beba9a8480a009f6391ab0229f6d,董事长/董事,000795,employ of
6c5341290ebd4dc2b807eb4b8b034a61,副董事长/董事,000795,employ of
b1d9276e5277f1868977585183c07d5d,董事,000795,employ of
05b9e391a193b6601806eb6e6f15712b,董事,000795,employ of
9c2a08ea9f2bb278d31e75fb8eea0abc,董事,000795,employ of
abb062345e1836ec99a26d09d61cc546,董事,000795,employ of
6ec3ad40632d92977c05abd07ae239cc,独立董事,000795,employ of
f8f11107552b49f00f91bf0fbaa171fd,独立董事,000795,employ of
85d210d43393c7e5c14b54ae262e4127,独立董事,000795,employ of
a6656366fb296301c7c8c85d4e58a3e9,董事长/董事,002602,employ of
accaeebfea5f686cda4769e9a5d8bf25,副董事长/董事,002602,employ of
ee5d0fe8b28d802adcfb6bbd39101de1,董事,002602,employ of
190acbb229479a720b41f38b65030a42,董事,002602,employ of
153244c1f457ac16ab4ae9e34abc1925,董事,002602,employ of
2d15d31b3c69d858f2fbc17e66c281d1,董事,002602,employ of
14853d9d1c755af95c324ac59915a766,独立董事,002602,employ of
93a9f9e6c17c8078446b2456c1ec0f9e,独立董事,002602,employ of
9a7387aa4e93aa5d18e8c27d8c6f3f3f,独立董事,002602,employ of
d38ab296e8b90c9f281e22d123f2ef02,董事长/董事,600736,employ of
e75c99715cc2211f1bd9331f3343374b,副董事长/董事,600736,employ of
1493edfbdda5a40d395a0905b1de2772,董事,600736,employ of
8470af9ef4fc752268274da01275c5ad,董事,600736,employ of
2b6283ddc0d87201c1664be215040d0f,董事,600736,employ of
819360b92683ee15363f039a3ee42c26,独立董事,600736,employ of
ea783ae33a50cbe79d4c6467eb7d30b1,独立董事,600736,employ of
76b43b593a7de8b07f5c48740f3d7383,独立董事,600736,employ of
646fddda7a8008519b2be6612aaa68f0,董事长/董事,300390,employ of
783154a63d8da153e1bc0dc8246a9605,董事,300390,employ of
8ca1c8c5ec3523814eb74ff3ce706d4e,董事,300390,employ of
b3a00630b73003e8677a69181ab0e435,董事,300390,employ of
d97c364b60ae08c73ce6cef85db45797,独立董事,300390,employ of
86e19ad1ad863a6914f82d88670cd3ca,独立董事,300390,employ of
8e0b07963a734a25a8d844fdbe60a3af,董事长/董事,600223,employ of
e0861895a1386d59f205c27b4a1baaf3,董事,600223,employ of
5b43f29200457b48afeec86a2431686d,董事,600223,employ of
26440e3e5e90fbed50c549cc164f427c,独立董事,600223,employ of
3c94c812348eebebf53df4ac0e1dc8d9,独立董事,600223,employ of
bd16f7bf937c9b36625447db1b1c16de,董事长/董事,002317,employ of
cf37df55f6ff93f781e404a66cbdbad9,董事,002317,employ of
8f65a3805448e4ec2b560254427b8daf,董事,002317,employ of
e75200aefece7bb160f572c5b80e6912,董事,002317,employ of
00da82d10c62768da9856fb722c4b3ae,董事,002317,employ of
3c9d6f00feb5c8e9e109c7c41ec1fe09,董事,002317,employ of
4ed25f690715b6759b3a967950785883,独立董事,002317,employ of
a9e9479ad21d16254505f71e673e4681,独立董事,002317,employ of
aa9761f4ac0515c51111c3a571c4f038,独立董事,002317,employ of
ecc3c2ab493eea4c7f497aa332d0648a,董事长/董事,600673,employ of
fbe61e8cbdceebe337b8c09c53533337,董事,600673,employ of
c51161e9bb0e1d4ce1cde8b405b142d8,董事,600673,employ of
c99bf6b79ae3470409f1b0512a233974,董事,600673,employ of
e1910587749c2ea450df31fe52d8c1b9,董事,600673,employ of
392939def06d61a919673736d2024e74,董事,600673,employ of
51bf15c71478ed4a6f029e23e6bc360d,独立董事,600673,employ of
2740b3c8cc2727a6772a1998d760bce0,独立董事,600673,employ of
70fa094b61710c0587411572afdb4e99,独立董事,600673,employ of
0841e0f7f8849c12bdfb2bb97ef5a4b4,董事长/董事,002747,employ of
6e89688b5daa7e77379058f8564623a2,副董事长/董事,002747,employ of
def7688c2607a504db3167a2d5079c25,董事,002747,employ of
845b6ea9beff4bbc310da46947231c6f,董事,002747,employ of
e4089c4f4017f6ed8428e3dbd08a8526,董事,002747,employ of
cb6e80e655014a025ff10f210c1cd6ff,董事,002747,employ of
895dba84c3b0ca7d1b8b28c19903abc2,独立董事,002747,employ of
afdbed1f6b9e2d5714aebe95ccf6da06,独立董事,002747,employ of
231348d582601ec539803f26e2d8532c,独立董事,002747,employ of
19c0b6247112a2055803fef4b8380451,董事长/董事,600389,employ of
4ae313083e6ebcdbc4788b2622f3c881,董事,600389,employ of
0f6c3663f3685de3bf5e3b11d4c82bc4,董事,600389,employ of
29fe3a648511544bd89873749db7f115,董事,600389,employ of
9185610296cae4d1bac45e86fedc17d8,董事,600389,employ of
67234f5dbd9de44d93052398ad74fd87,董事,600389,employ of
c0e4ca4ce6b9c8008c777644877b10c8,独立董事,600389,employ of
6fe61f66b985ab679b91174ddbe12a36,独立董事,600389,employ of
ee7ad9301eee70a2783d789b0b798928,独立董事,600389,employ of
53a9861b64b5608154b5ccf3c3153aab,董事长/董事,600809,employ of
fad04cd29c261ec30b7cb504841d5fc8,副董事长/董事,600809,employ of
6ed2f5eb3299fb9be75ddc1d1e094a34,副董事长/董事,600809,employ of
00180b0e269e70d85026b4357082c7f5,董事,600809,employ of
d81b8375605e3c84f0ea27e82c5dcc66,董事,600809,employ of
db9ada80f561a21f30c326efda47356a,董事,600809,employ of
daaee357e73d3b2cf30e3473ff164a34,独立董事,600809,employ of
75da5e0b8c58309525949e3e47ac8809,独立董事,600809,employ of
3b7177b2ee1fdf010e3ba052511e0a50,独立董事,600809,employ of
f3e130dbdc58e408c0b6d512d2ac0c3e,董事长/董事,000900,employ of
7df7cdbc315a1a3f83f6a26f4b9aece9,董事,000900,employ of
6b5bff0b8c31175932361f7b79b86fca,董事,000900,employ of
c7ecdf9a740ce50e51d40ea75cfb7c3a,董事,000900,employ of
76453cb25fc125f46b0db3e260c59d33,董事,000900,employ of
e20f5ffea263672c6786cf8d53fda76f,独立董事,000900,employ of
14cca171f6514afdc80ff46f838693c5,独立董事,000900,employ of
585c877beb867fbc5f97741a891fe0dc,独立董事,000900,employ of
c490809fed8b11f976de4797d6522fc6,董事长/董事,002194,employ of
509e020db89dc7a8d0472aa222e69ae3,董事,002194,employ of
cf4f572637940a7fe6bbef2123af2475,董事,002194,employ of
27950689a531e2e59aecc54fce61d219,董事,002194,employ of
d3748e03f08221c62aa49afe024771e2,董事,002194,employ of
a47fefe94467296febe11473bcf58132,董事,002194,employ of
97f2068a0ae32177116328745209a7fe,独立董事,002194,employ of
fa9ee1292d3f64fedc96d41aeed29964,独立董事,002194,employ of
709e725ce6578fb4e32cc335b5c68ea4,独立董事,002194,employ of
d57e25b0ce464ee55c6d774fd8dc0fc2,董事长/董事,300406,employ of
e90437710c9c3c96e1727bc5238b62e4,董事,300406,employ of
b6a268f174680c19c4b8d774848456e0,董事,300406,employ of
e229a6776eb30da16fb5ca5697c2822f,董事,300406,employ of
2f43f23a26275a56836129429e37f4ff,董事,300406,employ of
e317ab0858eedd6b6fb45787d500fd2b,董事,300406,employ of
0675148feb577ef8c7cf73dc48efbcf9,独立董事,300406,employ of
b109f176dda1663a0202060867400c1b,独立董事,300406,employ of
a5f0cba1af4fb8eb55783a0856a8a280,独立董事,300406,employ of
7c25e4a1e5ddbe3be434c46cb6064c9a,董事长/董事,300056,employ of
6a8278d9c9fcb10e8d32abecea4d6ae1,董事,300056,employ of
ff5e761b8481e8438c599f889580e29c,董事,300056,employ of
f15a7414a96959a96f0fe0945b7e15ba,董事,300056,employ of
1a4cca592033b668c098ab24e2eacf42,董事,300056,employ of
8f38c4f232e00eea97695b359ac083f5,董事,300056,employ of
819360b92683ee15363f039a3ee42c26,董事,300056,employ of
f3ecab29f40eeff8026c3b1dc44d877b,独立董事,300056,employ of
0c73c19f58f0ffa1977529c02d3080dd,独立董事,300056,employ of
7d15ba4b616d7d5ca5e21d56c702bf15,独立董事,300056,employ of
4a368806ae67a0349a42e14e91d70765,董事长/董事,000003,employ of
cc6bc2b27d9d1b0ce15a48dd754b0629,董事,000003,employ of
4a71bc94ab4da62d94409c19c22618ea,董事,000003,employ of
7a3842be54f373b2c945cbf864022c53,董事,000003,employ of
4af46ea14370ee5655ef06db3262c165,董事,000003,employ of
023a3a92ceccf8c6ff5b6a41d4e672f0,董事,000003,employ of
667bf2830b966718d765dabe3e8f8acb,独立董事,000003,employ of
3356e5e05f4f7246e836fa81fd5f9581,独立董事,000003,employ of
7be29a8e0d72523378db0ae27faf6ac9,独立董事,000003,employ of
14b1079d6edb5388843ef32e1c3d508d,董事长/董事,000516,employ of
103e490df4e782493851466e1ee39e96,副董事长/董事,000516,employ of
ecb80ce032e215d75abb37674275444a,副董事长/董事,000516,employ of
42fe14d194badeb9a6f33463e061f9d3,副董事长/董事,000516,employ of
5900eeb6a00fce5ee251956a539b72f1,董事,000516,employ of
225cb54100405f89080ab3cda1f5cdde,董事,000516,employ of
969de6a42969176250be9a45c132ceab,独立董事,000516,employ of
78e2679b1b5b442fd4c0c0be4d7a8e56,独立董事,000516,employ of
f42fb5d2810f4e9941b96af7b1c84dcc,独立董事,000516,employ of
7ed7ee9ea7f6d98dc56d5a0d59cc4e20,董事长/董事,300113,employ of
d3163029ae30f79cf220bc5492fe37c8,董事,300113,employ of
8cf055937f80a39336d18fc309f6dcb5,董事,300113,employ of
be278c8c70f1a65cde8fa7663128f27a,董事,300113,employ of
0c82118c4b3346082e023cd688cd7523,独立董事,300113,employ of
4430ecc6b5f166bba2d65c2a73195952,独立董事,300113,employ of
0d1340d0b0b5b1fccd860b893689a07d,独立董事,300113,employ of
3b7c31d4026adc5572d62d4c64559fa9,董事长/董事,002481,employ of
8814dd44de5c1e9d8259add86fce0271,董事,002481,employ of
b8e6a125e22a80b20d47361dab6c3e45,董事,002481,employ of
7a7378d98b7e906ccb524524ab3be2cb,董事,002481,employ of
b0c7ef516c037d346ee3f876e0dc804e,董事,002481,employ of
daff558426e8d481946bb0f1878c94c7,董事,002481,employ of
0318294733f960540f966756ee9ed1aa,独立董事,002481,employ of
e478c6cfa6a759d3c114deb93490465c,独立董事,002481,employ of
c48f60ecccec8c8071cd86746e7615f6,独立董事,002481,employ of
3b69570ce1f5853f20b1f5ffe9b8905a,董事长/董事,300386,employ of
ffb031550e9681adbe2223cc408d48fc,董事,300386,employ of
ef6d7669f9f321e523d62dbe5461bb80,董事,300386,employ of
16bda038688df8787463355e59b301d1,董事,300386,employ of
05bf81b75b9cfe781d1606117caf48bb,独立董事,300386,employ of
2bba88048b075eef0ff2b1ed710e183e,独立董事,300386,employ of
fa97531bd4d526db8c06768dd9ca5370,独立董事,300386,employ of
c4c14c253b44960a0432bf3d3274de54,董事长/董事,600720,employ of
01d4f221927262fe38377f378ace6665,董事,600720,employ of
36273dec89f13705eeec4dc932dd05a1,董事,600720,employ of
f8f4a7b251f0442dce2e496ba27aeb37,董事,600720,employ of
df1f79595704e7e301f3ab3c4dfa2d19,董事,600720,employ of
6ce701db5b01d858413178b78091081b,董事,600720,employ of
824423ba37c53dc368bcee24779387c5,独立董事,600720,employ of
681a3c7a85e74fa19a956b8607d36bae,独立董事,600720,employ of
2a92107f90acd14b37a1336a663a978d,独立董事,600720,employ of
b8980f652ed3cc9ade0a0a05fcb2d543,董事长/董事,002614,employ of
f10d2b2f27e937a32479be015f4fb178,副董事长/董事,002614,employ of
950acaac363c8524822c7a367e2cc16f,董事,002614,employ of
f966c50555c6fdd47a405cc1a38e68de,董事,002614,employ of
ad8f23619303310bf63e97a6d0bb9b5f,董事,002614,employ of
616286a775a421fdc7be5a55f036755a,董事,002614,employ of
255877e77c4dfe44e2d36f69879d72d0,独立董事,002614,employ of
115edbacb5c1fd77caae62db40c24da4,独立董事,002614,employ of
560ca546b46e432838b8891aa663034e,独立董事,002614,employ of
271eeb37cec2e7403abe3e1208af5a53,董事长/董事,000629,employ of
573ece06b86d5a716f60ed9bd65d5fae,董事,000629,employ of
733b99839c3a0c55a8284e5273415761,董事,000629,employ of
20ad2c9e5c0e28c136e5def91f43b90a,董事,000629,employ of
107388e5feb77b41f5bada850ba74484,董事,000629,employ of
21fa9fdee21a637bc20b28925244aa03,董事,000629,employ of
dd67a5943781369ddd7c594e231e9e70,独立董事,000629,employ of
bcb56023bcb91b2d88f1e1fef05573b9,独立董事,000629,employ of
97c1e33ff102ff5ce38e1066a70a250d,独立董事,000629,employ of
8426210b8dc42ff4727392ab8482f16c,董事长/董事,000783,employ of
09297ab5eed63e2251490cbde56ecfe4,副董事长/董事,000783,employ of
ca07d06a7c4f477ee9e0c4275ed32273,副董事长/董事,000783,employ of
77bb8ba159b46e4325392f94598fe4c8,董事,000783,employ of
e004375d3c287002c5ad343f45c3b1f9,董事,000783,employ of
e00f4e9082adc4e938bb31b16035c070,董事,000783,employ of
2efed4e8c10b8badf29b8a255d176b05,董事,000783,employ of
23227fff4fbeac139d3d4abe33d0f213,董事,000783,employ of
e4125a50d4f3f206554b83ad09b52fcc,独立董事,000783,employ of
897e352bedc8c0dd2e3a8502b26f5e7b,独立董事,000783,employ of
a350f1901e2a6f5c3a9e584e974228c9,独立董事,000783,employ of
fa7ee007587da82649bd4b83b12ec36f,独立董事,000783,employ of
fa60c7aed2e8e43026550280e665a0d3,董事长/董事,600370,employ of
8e5810a1329fd49cd8854ebb85c1706d,副董事长/董事,600370,employ of
